,LONGITUDE,LATITUDE,FLOOR,BUILDINGID,SPACEID,RELATIVEPOSITION,USERID,PHONEID,TIMESTAMP,UNIQUELOCATION
17762,-7641.3297999985525,4864920.629500002,1,0,204,2,1,14,1371048422,1696
17763,-7639.690999999642,4864914.912799999,1,0,205,2,1,14,1371048449,1652
17764,-7639.180100001396,4864913.130099997,1,0,206,2,1,14,1371048468,1631
17765,-7636.297600001098,4864898.285099998,1,0,209,2,1,14,1371048547,1526
17766,-7638.2760000005355,4864905.187200001,1,0,210,2,1,14,1371048574,1605
17767,-7638.807999998331,4864907.044100001,1,0,211,2,1,14,1371048606,1613
17768,-7637.002399999648,4864905.532300003,1,0,208,2,1,14,1371048515,1556
17769,-7640.679200001061,4864913.532200001,1,0,212,2,1,14,1371048636,1675
17770,-7667.3517999984315,4864936.670500003,1,0,216,2,1,14,1371048790,1883
17771,-7661.753100000322,4864938.275399998,1,0,215,2,1,14,1371048767,1859
17772,-7646.423599999398,4864925.757100001,1,0,213,2,1,14,1371048666,1800
17773,-7659.935300000012,4864938.7962,1,0,214,2,1,14,1371048741,1844
17774,-7674.97230000049,4864934.486199996,1,0,218,2,1,14,1371048879,1903
17775,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048814,1889
17776,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048921,1921
17777,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048902,1921
17778,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048840,1889
17779,-7689.513399999589,4864928.736100003,1,0,223,2,1,14,1371049021,1977
17780,-7691.338399998844,4864928.212899998,1,0,222,2,1,14,1371049001,1988
17781,-7684.298099998385,4864931.813000001,1,0,221,2,1,14,1371048972,1956
17782,-7682.559099998325,4864932.3116,1,0,220,2,1,14,1371048949,1944
17783,-7656.559099998325,4864938.028999999,1,0,235,2,1,14,1371049205,1837
17784,-7662.008200000972,4864934.443599999,1,0,227,2,1,14,1371049139,1868
17785,-7682.084399998189,4864930.865400001,1,0,225,2,1,14,1371049080,1936
17786,-7683.855900000781,4864930.357900001,1,0,224,2,1,14,1371049047,1950
17787,-7675.406700000167,4864932.779600002,1,0,226,2,1,14,1371049114,1911
17788,-7645.041900001466,4864948.917999998,1,0,229,2,1,14,1371049375,1781
17789,-7646.206399999559,4864932.4318,1,0,234,2,1,14,1371049263,1791
17790,-7643.092399999499,4864947.8138,1,0,228,2,1,14,1371049426,1747
17791,-7647.626299999654,4864944.457699999,1,0,230,2,1,14,1371049341,1811
17792,-7650.165600001811,4864937.056900002,1,0,233,2,1,14,1371049293,1819
17793,-7635.4525999985635,4864966.3134,1,0,129,2,1,14,1371049486,1516
17794,-7633.04149999842,4864971.012100004,1,0,130,2,1,14,1371049540,1467
17795,-7628.134500000626,4864977.021200001,1,0,136,2,1,14,1371049565,1423
17796,-7633.205600000918,4864965.108800001,1,0,128,2,1,14,1371049514,1470
17797,-7639.690999999642,4864914.912799999,2,0,205,2,1,14,1371050551,1653
17798,-7641.3297999985525,4864920.629500002,2,0,204,2,1,14,1371050535,1697
17799,-7644.034899998456,4864930.066799998,2,0,201,2,1,14,1371050480,1765
17800,-7643.428199999034,4864927.950800002,2,0,202,2,1,14,1371050498,1757
17801,-7641.812399998307,4864922.313900001,2,0,203,2,1,14,1371050516,1721
17802,-7637.002300001681,4864905.532300003,2,0,208,2,1,14,1371050614,1554
17803,-7636.083599999547,4864897.538199998,2,0,209,2,1,14,1371050638,1524
17804,-7639.180100001396,4864913.130099997,2,0,206,2,1,14,1371050571,1632
17805,-7637.5564999990165,4864907.466200002,2,0,207,2,1,14,1371050595,1581
17806,-7646.805700000374,4864925.951300004,2,0,214,2,1,14,1371051168,1808
17807,-7636.622600000352,4864899.4196000025,2,0,210,2,1,14,1371050673,1536
17808,-7638.807999998331,4864907.044100001,2,0,212,2,1,14,1371051120,1614
17809,-7640.679200001061,4864913.532200001,2,0,213,2,1,14,1371051140,1676
17810,-7638.2760000005355,4864905.187200001,2,0,211,2,1,14,1371050696,1606
17811,-7661.753100000322,4864938.275399998,2,0,217,2,1,14,1371051386,1860
17812,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051426,1884
17813,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051408,1884
17814,-7659.935300000012,4864938.7962,2,0,216,2,1,14,1371051367,1845
17815,-7674.97230000049,4864934.486199996,2,0,220,2,1,14,1371051469,1904
17816,-7669.247800000012,4864936.126800002,2,0,219,2,1,14,1371051448,1890
17817,-7682.559099998325,4864932.3116,2,0,222,2,1,14,1371051530,1945
17818,-7684.298099998385,4864931.813000001,2,0,223,2,1,14,1371051551,1957
17819,-7676.643599998206,4864934.006999998,2,0,221,2,1,14,1371051504,1922
17820,-7691.338399998844,4864928.212899998,2,0,224,2,1,14,1371051598,1989
17821,-7683.855900000781,4864930.357900001,2,0,226,2,1,14,1371051645,1951
17822,-7689.513399999589,4864928.736100003,2,0,225,2,1,14,1371051622,1978
17823,-7684.298099998385,4864931.813000001,2,0,223,2,1,14,1371051564,1957
17824,-7656.487500000745,4864938.0895000035,2,0,235,2,1,14,1371051817,1836
17825,-7675.371700000018,4864932.7897000015,2,0,228,2,1,14,1371051709,1910
17826,-7646.286299999803,4864932.3486,2,0,234,2,1,14,1371051789,1795
17827,-7661.5582000017175,4864934.3435999965,2,0,229,2,1,14,1371051738,1856
17828,-7682.084399998189,4864930.865400001,2,0,227,2,1,14,1371051679,1937
17829,-7616.688900001346,4864976.028099999,2,0,102,2,1,14,1371052174,1387
17830,-7650.165600001811,4864937.056900002,2,0,241,2,1,14,1371052045,1820
17831,-7643.117800001055,4864947.830799997,2,0,230,2,1,14,1371052081,1748
17832,-7618.763300001621,4864975.433799997,2,0,101,2,1,14,1371052154,1407
17833,-7648.530400000513,4864942.806100003,2,0,231,2,1,14,1371052098,1816
17834,-7609.2503999993205,4864978.160700001,2,0,104,2,1,14,1371052232,1352
17835,-7616.688900001346,4864976.028099999,2,0,102,2,1,14,1371052187,1387
17836,-7603.5650999993095,4864979.790100001,2,0,105,2,1,14,1371052255,1328
17837,-7611.129000000656,4864977.622000001,2,0,103,2,1,14,1371052211,1363
17838,-7596.2032000012705,4864981.900200002,2,0,107,2,1,14,1371052313,1290
17839,-7601.616200000048,4864980.348899998,2,0,106,2,1,14,1371052287,1309
17840,-7587.102299999446,4864986.090999998,2,0,109,2,1,14,1371052362,1230
17841,-7603.5650999993095,4864979.790100001,2,0,105,2,1,14,1371052268,1328
17842,-7594.264100000262,4864982.456100002,2,0,108,2,1,14,1371052335,1274
17843,-7589.062399998307,4864985.529100001,2,0,110,2,1,14,1371052383,1246
17844,-7594.736999999732,4864983.902400002,2,0,111,2,1,14,1371052405,1281
17845,-7596.6486999988565,4864983.354699999,2,0,112,2,1,14,1371052428,1295
17846,-7602.096400000155,4864981.792999998,2,0,113,2,1,14,1371052451,1312
17847,-7616.9461999982595,4864980.0132,2,0,115,2,1,14,1371052521,1394
17848,-7604.017799999566,4864981.242399998,2,0,114,2,1,14,1371052477,1334
17849,-7634.477000001818,4864984.097499996,2,0,117,2,1,14,1371052582,1496
17850,-7635.040800001472,4864986.063900001,2,0,118,2,1,14,1371052601,1507
17851,-7636.667899999766,4864991.739799999,2,0,119,2,1,14,1371052631,1541
17852,-7638.814300000668,4864999.2282000035,2,0,121,2,1,14,1371052682,1616
17853,-7640.98050000146,4865006.785599999,2,0,123,2,1,14,1371052753,1685
17854,-7639.35000000149,4865001.098099999,2,0,122,2,1,14,1371052726,1641
17855,-7639.35000000149,4865001.098099999,2,0,122,2,1,14,1371052718,1641
17856,-7637.177999999374,4864993.520599999,2,0,120,2,1,14,1371052652,1565
17857,-7641.5731999985865,4865008.853,2,0,124,2,1,14,1371052782,1707
17858,-7641.899399999529,4865014.780100003,2,0,126,2,1,14,1371052890,1725
17859,-7642.445999998598,4865016.687799999,2,0,125,2,1,14,1371052861,1738
17860,-7641.5731999985865,4865008.853,2,0,124,2,1,14,1371052794,1707
17861,-7640.289599999785,4865009.164800003,2,0,127,2,1,14,1371052916,1667
17862,-7637.842599999159,4865000.627700001,2,0,129,2,1,14,1371052984,1594
17863,-7639.7153999991715,4865007.160400003,2,0,128,2,1,14,1371052953,1656
17864,-7632.1528999991715,4864981.863899998,2,0,140,2,1,14,1371053062,1446
17865,-7632.1528999991715,4864981.863899998,2,0,140,2,1,14,1371053068,1446
17866,-7628.134500000626,4864977.021200001,2,0,138,2,1,14,1371053145,1424
17867,-7622.054600000381,4864976.294200003,2,0,139,2,1,14,1371053121,1417
17868,-7633.292500000447,4864970.058799997,2,0,134,2,1,14,1371053189,1474
17869,-7631.815499998629,4864988.132799998,2,0,130,2,1,14,1371053078,1439
17870,-7616.688900001346,4864976.028099999,3,0,102,2,1,14,1371054606,1388
17871,-7635.6803999990225,4864966.449299999,2,0,133,2,1,14,1371053266,1518
17872,-7618.763300001621,4864975.433799997,3,0,101,2,1,14,1371054587,1408
17873,-7611.129000000656,4864977.622000001,3,0,103,2,1,14,1371054632,1364
17874,-7633.236699998379,4864965.063299999,2,0,132,2,1,14,1371053292,1472
17875,-7609.2503999993205,4864978.160700001,3,0,104,2,1,14,1371054650,1353
17876,-7601.616200000048,4864980.348899998,3,0,106,2,1,14,1371054692,1310
17877,-7596.2032000012705,4864981.900200002,3,0,107,2,1,14,1371054719,1291
17878,-7603.5650999993095,4864979.790100001,3,0,105,2,1,14,1371054670,1329
17879,-7596.6486999988565,4864983.354699999,3,0,112,2,1,14,1371054834,1296
17880,-7594.736999999732,4864983.902400002,3,0,111,2,1,14,1371054810,1282
17881,-7594.264100000262,4864982.456100002,3,0,108,2,1,14,1371054737,1275
17882,-7587.102299999446,4864986.090999998,3,0,109,2,1,14,1371054765,1231
17883,-7589.062399998307,4864985.529100001,3,0,110,2,1,14,1371054789,1247
17884,-7634.477000001818,4864984.097499996,3,0,115,2,1,14,1371054939,1497
17885,-7635.040800001472,4864986.063900001,3,0,116,2,1,14,1371054959,1508
17886,-7617.124800000341,4864979.609499998,3,0,114,2,1,14,1371054883,1397
17887,-7636.6660999991,4864991.7337,3,0,117,2,1,14,1371054988,1540
17888,-7603.15450000018,4864981.489799999,3,0,113,2,1,14,1371054857,1324
17889,-7637.177999999374,4864993.520599999,3,0,118,2,1,14,1371055006,1566
17890,-7639.35000000149,4865001.098099999,3,0,120,2,1,14,1371055045,1642
17891,-7638.830899998547,4864999.286200002,3,0,119,2,1,14,1371055026,1618
17892,-7640.98050000146,4865006.785599999,3,0,121,2,1,14,1371055095,1686
17893,-7641.5731999985865,4865008.853,3,0,122,2,1,14,1371055142,1708
17894,-7641.899399999529,4865014.780100003,3,0,124,2,1,14,1371055188,1726
17895,-7640.289599999785,4865009.164800003,3,0,125,2,1,14,1371055215,1668
17896,-7642.445999998598,4865016.687799999,3,0,123,2,1,14,1371055166,1739
17897,-7639.7153999991715,4865007.160400003,3,0,126,2,1,14,1371055234,1657
17898,-7632.033700000496,4864987.610399999,3,0,128,2,1,14,1371055281,1442
17899,-7631.8949000015855,4864981.9169000015,3,0,137,2,1,14,1371055362,1440
17900,-7622.325800001621,4864976.611699998,3,0,136,2,1,14,1371055318,1418
17901,-7637.839099999516,4865000.615699999,3,0,127,2,1,14,1371055256,1593
17902,-7633.386599998921,4864970.1708,3,0,131,2,1,14,1371055489,1476
17903,-7635.299400001764,4864966.343500003,3,0,130,2,1,14,1371055527,1513
17904,-7628.134500000626,4864977.021200001,3,0,135,2,1,14,1371055432,1425
17905,-7633.386599998921,4864970.1708,3,0,131,2,1,14,1371055459,1476
17906,-7633.469399999826,4864965.338399999,3,0,129,2,1,14,1371055553,1479
17907,-7641.3297999985525,4864920.629500002,3,0,204,2,1,14,1371055677,1698
17908,-7641.812399998307,4864922.313900001,3,0,203,2,1,14,1371055659,1722
17909,-7644.034899998456,4864930.066799998,3,0,201,2,1,14,1371055609,1766
17910,-7643.428199999034,4864927.950800002,3,0,202,2,1,14,1371055638,1758
17911,-7644.034899998456,4864930.066799998,3,0,201,2,1,14,1371055623,1766
17912,-7639.180100001396,4864913.130099997,3,0,206,2,1,14,1371055720,1633
17913,-7637.5564999990165,4864907.466200002,3,0,207,2,1,14,1371055740,1582
17914,-7639.690999999642,4864914.912799999,3,0,205,2,1,14,1371055697,1654
17915,-7637.002300001681,4864905.532300003,3,0,208,2,1,14,1371055764,1555
17916,-7638.807999998331,4864907.044100001,3,0,212,2,1,14,1371055865,1615
17917,-7640.679200001061,4864913.532200001,3,0,213,2,1,14,1371055892,1677
17918,-7636.638000000268,4864899.473099999,3,0,210,2,1,14,1371055818,1538
17919,-7636.080099999905,4864897.526100002,3,0,209,2,1,14,1371055797,1521
17920,-7638.2760000005355,4864905.187200001,3,0,211,2,1,14,1371055840,1607
17921,-7659.935300000012,4864938.7962,3,0,215,2,1,14,1371055960,1846
17922,-7667.3517999984315,4864936.670500003,3,0,217,2,1,14,1371056004,1885
17923,-7669.247800000012,4864936.126800002,3,0,218,2,1,14,1371056028,1891
17924,-7661.753100000322,4864938.275399998,3,0,216,2,1,14,1371055986,1861
17925,-7674.97230000049,4864934.486199996,3,0,219,2,1,14,1371056060,1905
17926,-7682.559099998325,4864932.3116,3,0,221,2,1,14,1371056101,1946
17927,-7676.643599998206,4864934.006999998,3,0,220,2,1,14,1371056078,1923
17928,-7684.298099998385,4864931.813000001,3,0,222,2,1,14,1371056122,1958
17929,-7669.247800000012,4864936.126800002,3,0,218,2,1,14,1371056039,1891
17930,-7684.298099998385,4864931.813000001,3,0,222,2,1,14,1371056195,1958
17931,-7689.513399999589,4864928.736100003,3,0,224,2,1,14,1371056216,1979
17932,-7691.338399998844,4864928.212899998,3,0,223,2,1,14,1371056163,1990
17933,-7691.338399998844,4864928.212899998,3,0,223,2,1,14,1371056144,1990
17934,-7661.473499998449,4864934.3435999965,3,0,228,2,1,14,1371056316,1855
17935,-7656.762800000608,4864938.025799997,3,0,236,2,1,14,1371056343,1839
17936,-7682.084399998189,4864930.865400001,3,0,226,2,1,14,1371056270,1938
17937,-7675.406700000167,4864932.779600002,3,0,227,2,1,14,1371056291,1912
17938,-7683.855900000781,4864930.357900001,3,0,225,2,1,14,1371056251,1952
17939,-7650.165600001811,4864937.056900002,3,0,234,2,1,14,1371056422,1821
17940,-7644.94530000165,4864948.8147,3,0,230,2,1,14,1371056496,1778
17941,-7646.3075999990115,4864932.3486,3,0,235,2,1,14,1371056397,1796
17942,-7647.265799999237,4864945.2348000035,3,0,231,2,1,14,1371056471,1809
17943,-7684.282400000841,4864931.8413999975,0,0,216,2,1,14,1370878683,1955
17944,-7680.134599998592,4864931.4921,0,0,237,2,1,14,1370878738,1931
17945,-7682.543800000101,4864932.3395000035,0,0,215,2,1,14,1370878705,1943
17946,-7643.13899999857,4864947.851999998,3,0,229,2,1,14,1371056523,1750
17947,-7685.723499998449,4864929.890299998,0,0,218,2,1,14,1370878644,1964
17948,-7674.955899998547,4864934.514399998,0,0,213,2,1,14,1370878787,1902
17949,-7675.352499999107,4864932.862899996,0,0,219,2,1,14,1370878809,1909
17950,-7669.233500000089,4864936.154799998,0,0,212,2,1,14,1370878831,1888
17951,-7676.627099998294,4864934.035599999,0,0,214,2,1,14,1370878767,1920
17952,-7667.339800000191,4864936.697800003,0,0,211,2,1,14,1370878849,1882
17953,-7646.339299999178,4864932.2717999965,0,0,235,2,1,14,1370878992,1798
17954,-7661.735899999738,4864938.303900003,0,0,209,2,1,14,1370878901,1858
17955,-7661.896899998189,4864934.618799998,0,0,220,2,1,14,1370878871,1866
17956,-7656.6356999985865,4864938.0260000015,0,0,208,2,1,14,1370878920,1838
17957,-7643.385099999607,4864928.0748,0,0,233,2,1,14,1370879019,1755
17958,-7641.771899998189,4864922.445900002,0,0,232,2,1,14,1370879036,1716
17959,-7643.993799999355,4864930.197999999,0,0,234,2,1,14,1370879006,1762
17960,-7641.28579999879,4864920.750600003,0,0,231,2,1,14,1370879052,1694
17961,-7637.175999999045,4864901.254699999,0,0,226,2,1,14,1370879142,1563
17962,-7637.728900000453,4864903.183399999,0,0,225,2,1,14,1370879155,1591
17963,-7639.649500001222,4864915.041199997,0,0,230,2,1,14,1370879070,1651
17964,-7636.960200000554,4864905.659699999,0,0,227,2,1,14,1370879121,1552
17965,-7639.136199999601,4864913.2513,0,0,229,2,1,14,1370879090,1627
17966,-7640.703999999911,4864913.5625,0,0,224,2,1,14,1370879175,1678
17967,-7643.20149999857,4864947.990599996,0,0,202,2,1,14,1370879397,1752
17968,-7645.088700000197,4864948.9595,0,0,201,2,1,14,1370879325,1782
17969,-7646.244600001723,4864925.928999998,0,0,222,2,1,14,1370879200,1792
17970,-7650.165600001811,4864937.056900002,0,0,236,2,1,14,1370879298,1818
17971,-7636.633000001311,4864991.830600001,0,0,125,2,1,14,1371036418,1537
17972,-7637.225699998437,4864993.806299998,0,0,126,2,1,14,1371036441,1570
17973,-7632.238800000399,4864988.249200001,0,0,134,2,1,14,1371036360,1448
17974,-7634.5003999993205,4864984.319200002,0,0,123,2,1,14,1371036389,1499
17975,-7638.843199998141,4864999.3684,0,0,127,2,1,14,1371036465,1619
17976,-7641.030099999159,4865006.826700002,0,0,129,2,1,14,1371036632,1688
17977,-7641.624600000678,4865008.901500002,0,0,130,2,1,14,1371036608,1710
17978,-7639.417199999094,4865001.277099997,0,0,128,2,1,14,1371036508,1644
17979,-7639.417199999094,4865001.277099997,0,0,128,2,1,14,1371036488,1644
17980,-7632.238800000399,4864988.249200001,0,0,134,2,1,14,1371037197,1448
17981,-7638.067699998617,4865000.620200002,0,0,133,2,1,14,1371037162,1601
17982,-7638.067699998617,4865000.620200002,0,0,133,2,1,14,1371037177,1601
17983,-7632.143599998206,4864982.217100002,0,0,122,2,1,14,1371037271,1445
17984,-7640.976199999452,4865010.659500003,0,0,132,2,1,14,1371036699,1683
17985,-7616.5560000017285,4864975.878600001,0,0,113,2,1,14,1371037463,1381
17986,-7618.586899999529,4864975.2962,0,0,112,2,1,14,1371037444,1404
17987,-7622.054600000381,4864976.294200003,0,0,111,2,1,14,1371037423,1416
17988,-7607.247600000352,4864978.546700002,0,0,114,2,1,14,1371037486,1343
17989,-7605.419300001115,4864979.070799999,0,0,115,2,1,14,1371037509,1341
17990,-7615.52769999951,4864982.2821,0,0,121,2,1,14,1371038123,1371
17991,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371038097,1361
17992,-7592.733300000428,4864982.7069000015,0,0,116,2,1,14,1371037537,1262
17993,-7592.718600001186,4864984.430299997,0,0,119,2,1,14,1371038055,1261
17994,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371039327,1361
17995,-7611.129000000656,4864977.622000001,1,0,103,2,1,14,1371046580,1362
17996,-7616.688900001346,4864976.028099999,1,0,102,2,1,14,1371046553,1386
17997,-7592.718600001186,4864984.430299997,0,0,119,2,1,14,1371039576,1261
17998,-7611.0564999990165,4864981.801700003,0,0,120,2,1,14,1371039122,1361
17999,-7601.616200000048,4864980.348899998,1,0,106,2,1,14,1371046648,1308
18000,-7603.5650999993095,4864979.790100001,1,0,105,2,1,14,1371046626,1327
18001,-7609.2503999993205,4864978.160700001,1,0,104,2,1,14,1371046601,1351
18002,-7596.2032000012705,4864981.900200002,1,0,107,2,1,14,1371046674,1289
18003,-7616.688900001346,4864976.028099999,1,0,102,2,1,14,1371047427,1386
18004,-7637.256999999285,4864949.814300002,0,0,102,2,1,14,1371047344,1571
18005,-7618.763300001621,4864975.433799997,1,0,101,2,1,14,1371047399,1406
18006,-7594.264100000262,4864982.456100002,1,0,108,2,1,14,1371046700,1273
18007,-7587.102299999446,4864986.090999998,1,0,109,2,1,14,1371046740,1229
18008,-7601.616200000048,4864980.348899998,1,0,106,2,1,14,1371047526,1308
18009,-7603.5650999993095,4864979.790100001,1,0,105,2,1,14,1371047504,1327
18010,-7609.2503999993205,4864978.160700001,1,0,104,2,1,14,1371047485,1351
18011,-7611.129000000656,4864977.622000001,1,0,103,2,1,14,1371047462,1362
18012,-7587.102299999446,4864986.090999998,1,0,109,2,1,14,1371047615,1229
18013,-7596.2032000012705,4864981.900200002,1,0,107,2,1,14,1371047561,1289
18014,-7589.062399998307,4864985.529100001,1,0,110,2,1,14,1371047635,1245
18015,-7594.736999999732,4864983.902400002,1,0,111,2,1,14,1371047669,1280
18016,-7594.264100000262,4864982.456100002,1,0,108,2,1,14,1371047585,1273
18017,-7603.1924000009885,4864981.479000002,1,0,113,2,1,14,1371047718,1325
18018,-7635.040800001472,4864986.063900001,1,0,116,2,1,14,1371047809,1506
18019,-7596.6486999988565,4864983.354699999,1,0,112,2,1,14,1371047693,1294
18020,-7616.670099999756,4864979.499200001,1,0,114,2,1,14,1371047750,1385
18021,-7634.477000001818,4864984.097499996,1,0,115,2,1,14,1371047786,1495
18022,-7636.679000001402,4864991.778700002,1,0,117,2,1,14,1371047834,1543
18023,-7639.35000000149,4865001.098099999,1,0,120,2,1,14,1371047907,1640
18024,-7638.854200001805,4864999.367600001,1,0,119,2,1,14,1371047884,1620
18025,-7637.177999999374,4864993.520599999,1,0,118,2,1,14,1371047861,1564
18026,-7640.98050000146,4865006.785599999,1,0,121,2,1,14,1371047936,1684
18027,-7642.445999998598,4865016.687799999,1,0,123,2,1,14,1371048014,1737
18028,-7641.899399999529,4865014.780100003,1,0,124,2,1,14,1371048039,1724
18029,-7641.5731999985865,4865008.853,1,0,122,2,1,14,1371047984,1706
18030,-7621.874699998648,4864976.306900002,1,0,137,2,1,14,1371048165,1415
18031,-7632.377999998629,4864988.176700003,1,0,127,2,1,14,1371048122,1453
18032,-7640.289599999785,4865009.164800003,1,0,125,2,1,14,1371048066,1666
18033,-7639.7153999991715,4865007.160400003,1,0,126,2,1,14,1371048088,1655
18034,-7632.2586999982595,4864982.0603,1,0,138,2,1,14,1371048193,1451
18035,-7641.3297999985525,4864920.629500002,1,0,204,2,1,14,1371048423,1696
18036,-7641.812300000341,4864922.313900001,1,0,203,2,1,14,1371048403,1720
18037,-7639.690999999642,4864914.912799999,1,0,205,2,1,14,1371048449,1652
18038,-7644.034899998456,4864930.066799998,1,0,201,2,1,14,1371048359,1764
18039,-7643.428199999034,4864927.950800002,1,0,202,2,1,14,1371048383,1756
18040,-7637.002399999648,4864905.532300003,1,0,208,2,1,14,1371048516,1556
18041,-7637.5564999990165,4864907.466200002,1,0,207,2,1,14,1371048491,1580
18042,-7639.180100001396,4864913.130099997,1,0,206,2,1,14,1371048468,1631
18043,-7636.297600001098,4864898.285099998,1,0,209,2,1,14,1371048547,1526
18044,-7640.679200001061,4864913.532200001,1,0,212,2,1,14,1371048636,1675
18045,-7638.807999998331,4864907.044100001,1,0,211,2,1,14,1371048606,1613
18046,-7646.423599999398,4864925.757100001,1,0,213,2,1,14,1371048666,1800
18047,-7659.935300000012,4864938.7962,1,0,214,2,1,14,1371048741,1844
18048,-7638.2760000005355,4864905.187200001,1,0,210,2,1,14,1371048574,1605
18049,-7674.97230000049,4864934.486199996,1,0,218,2,1,14,1371048879,1903
18050,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048841,1889
18051,-7667.3517999984315,4864936.670500003,1,0,216,2,1,14,1371048791,1883
18052,-7661.753100000322,4864938.275399998,1,0,215,2,1,14,1371048767,1859
18053,-7669.247800000012,4864936.126800002,1,0,217,2,1,14,1371048814,1889
18054,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048902,1921
18055,-7676.643599998206,4864934.006999998,1,0,219,2,1,14,1371048922,1921
18056,-7684.298099998385,4864931.813000001,1,0,221,2,1,14,1371048972,1956
18057,-7682.559099998325,4864932.3116,1,0,220,2,1,14,1371048949,1944
18058,-7682.084399998189,4864930.865400001,1,0,225,2,1,14,1371049080,1936
18059,-7689.513399999589,4864928.736100003,1,0,223,2,1,14,1371049021,1977
18060,-7691.338399998844,4864928.212899998,1,0,222,2,1,14,1371049002,1988
18061,-7675.406700000167,4864932.779600002,1,0,226,2,1,14,1371049114,1911
18062,-7683.855900000781,4864930.357900001,1,0,224,2,1,14,1371049048,1950
18063,-7650.165600001811,4864937.056900002,1,0,233,2,1,14,1371049293,1819
18064,-7646.206399999559,4864932.4318,1,0,234,2,1,14,1371049263,1791
18065,-7656.559099998325,4864938.028999999,1,0,235,2,1,14,1371049205,1837
18066,-7662.008200000972,4864934.443599999,1,0,227,2,1,14,1371049139,1868
18067,-7647.626299999654,4864944.457699999,1,0,230,2,1,14,1371049338,1811
18068,-7643.092399999499,4864947.8138,1,0,228,2,1,14,1371049426,1747
18069,-7633.205600000918,4864965.108800001,1,0,128,2,1,14,1371049524,1470
18070,-7635.4525999985635,4864966.3134,1,0,129,2,1,14,1371049486,1516
18071,-7645.041900001466,4864948.917999998,1,0,229,2,1,14,1371049375,1781
18072,-7633.04149999842,4864971.012100004,1,0,130,2,1,14,1371049541,1467
18073,-7644.034899998456,4864930.066799998,2,0,201,2,1,14,1371050480,1765
18074,-7641.812399998307,4864922.313900001,2,0,203,2,1,14,1371050516,1721
18075,-7643.428199999034,4864927.950800002,2,0,202,2,1,14,1371050498,1757
18076,-7628.134500000626,4864977.021200001,1,0,136,2,1,14,1371049566,1423
18077,-7641.3297999985525,4864920.629500002,2,0,204,2,1,14,1371050535,1697
18078,-7639.180100001396,4864913.130099997,2,0,206,2,1,14,1371050572,1632
18079,-7637.5564999990165,4864907.466200002,2,0,207,2,1,14,1371050595,1581
18080,-7639.690999999642,4864914.912799999,2,0,205,2,1,14,1371050551,1653
18081,-7636.622600000352,4864899.4196000025,2,0,210,2,1,14,1371050674,1536
18082,-7638.2760000005355,4864905.187200001,2,0,211,2,1,14,1371050696,1606
18083,-7638.807999998331,4864907.044100001,2,0,212,2,1,14,1371051120,1614
18084,-7637.002300001681,4864905.532300003,2,0,208,2,1,14,1371050615,1554
18085,-7636.083599999547,4864897.538199998,2,0,209,2,1,14,1371050639,1524
18086,-7659.935300000012,4864938.7962,2,0,216,2,1,14,1371051368,1845
18087,-7661.753100000322,4864938.275399998,2,0,217,2,1,14,1371051387,1860
18088,-7640.679200001061,4864913.532200001,2,0,213,2,1,14,1371051141,1676
18089,-7646.805700000374,4864925.951300004,2,0,214,2,1,14,1371051168,1808
18090,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051408,1884
18091,-7669.247800000012,4864936.126800002,2,0,219,2,1,14,1371051448,1890
18092,-7676.643599998206,4864934.006999998,2,0,221,2,1,14,1371051504,1922
18093,-7667.3517999984315,4864936.670500003,2,0,218,2,1,14,1371051426,1884
18094,-7674.97230000049,4864934.486199996,2,0,220,2,1,14,1371051469,1904
18095,-7684.298099998385,4864931.813000001,2,0,223,2,1,14,1371051551,1957
18096,-7684.298099998385,4864931.813000001,2,0,223,2,1,14,1371051564,1957
18097,-7682.559099998325,4864932.3116,2,0,222,2,1,14,1371051531,1945
18098,-7691.338399998844,4864928.212899998,2,0,224,2,1,14,1371051598,1989
18099,-7675.371700000018,4864932.7897000015,2,0,228,2,1,14,1371051710,1910
18100,-7689.513399999589,4864928.736100003,2,0,225,2,1,14,1371051622,1978
18101,-7683.855900000781,4864930.357900001,2,0,226,2,1,14,1371051646,1951
18102,-7682.084399998189,4864930.865400001,2,0,227,2,1,14,1371051679,1937
18103,-7661.5582000017175,4864934.3435999965,2,0,229,2,1,14,1371051738,1856
18104,-7650.165600001811,4864937.056900002,2,0,241,2,1,14,1371052045,1820
18105,-7646.286299999803,4864932.3486,2,0,234,2,1,14,1371051790,1795
18106,-7643.117800001055,4864947.830799997,2,0,230,2,1,14,1371052081,1748
18107,-7656.487500000745,4864938.0895000035,2,0,235,2,1,14,1371051817,1836
18108,-7616.688900001346,4864976.028099999,2,0,102,2,1,14,1371052174,1387
